gene_name,ensembl,description,entrezgene
tRNA:Ala-AGC-2-7,FBgn0051579,transfer RNA:Alanine-AGC 2-7 [Source:FlyBase;Acc:FBgn0051579],NA
CG12680,FBgn0029740,,31427
CG31784,FBgn0051784,,318939
CR43881,FBgn0264473,,NA
mxc,FBgn0260789,multi sex combs [Source:FlyBase;Acc:FBgn0260789],31869
Atg18a,FBgn0035850,Autophagy-related 18a [Source:FlyBase;Acc:FBgn0035850],38913
Jon74E,FBgn0023197,Jonah 74E [Source:FlyBase;Acc:FBgn0023197],39959
CG42525,FBgn0260430,,8674097
Rab3,FBgn0005586,,36127
CG31122,FBgn0051122,,42221
CG15468,FBgn0061196,,31426
RhoGEF4,FBgn0035761,Rho guanine nucleotide exchange factor 4 [Source:FlyBase;Acc:FBgn0035761],38806
CR44492,FBgn0265685,,NA
CG7407,FBgn0037134,,40430
CG6733,FBgn0039052,,42731
CG43077,FBgn0262487,,12797990
RIC-3,FBgn0050296,RIC3 acetylcholine receptor chaperone [Source:FlyBase;Acc:FBgn0050296],37384
RpL8,FBgn0261602,Ribosomal protein L8 [Source:FlyBase;Acc:FBgn0261602],44251
CG15120,FBgn0034454,,37248
mag,FBgn0036996,magro [Source:FlyBase;Acc:FBgn0036996],40267
CG6701,FBgn0033889,,36550
tRNA:Gln-CTG-3-1,FBgn0051940,transfer RNA:Glutamine-CTG 3-1 [Source:FlyBase;Acc:FBgn0051940],NA
CR44911,FBgn0266216,,NA
p24-1,FBgn0030341,p24-related-1 [Source:FlyBase;Acc:FBgn0030341],32140
CG1907,FBgn0039674,,43483
Nna1,FBgn0265726,Nna1 carboxypeptidase [Source:FlyBase;Acc:FBgn0265726],32329
Cpr64Aa,FBgn0035510,Cuticular protein 64Aa [Source:FlyBase;Acc:FBgn0035510],38508
CR32660,FBgn0052660,,NA
Ddc,FBgn0000422,Dopa decarboxylase [Source:FlyBase;Acc:FBgn0000422],35190
5SrRNA:CR33353,FBgn0053353,,NA
CG18343,FBgn0033683,,36297
eIF3g2,FBgn0038796,eukaryotic translation initiation factor 3 subunit g2 [Source:FlyBase;Acc:FBgn0038796],42422
CG3347,FBgn0031513,,33538
CG30098,FBgn0050098,,246456
CG14770,FBgn0029573,,31085
CR43617,FBgn0263595,,NA
Jwa,FBgn0032704,,35128
Egm,FBgn0086712,Enigma [Source:FlyBase;Acc:FBgn0086712],36242
Ppcs,FBgn0261285,Phosphopantothenoylcysteine synthetase [Source:FlyBase;Acc:FBgn0261285],42295
Vha16-3,FBgn0028667,Vacuolar H[+] ATPase 16kD subunit 3 [Source:FlyBase;Acc:FBgn0028667],317846
CR30055,FBgn0050055,,NA
CG5554,FBgn0034914,,37775
foi,FBgn0024236,fear-of-intimacy [Source:FlyBase;Acc:FBgn0024236],38976
aust,FBgn0032104,australin [Source:FlyBase;Acc:FBgn0032104],34244
CG12784,FBgn0038356,,41903
CG34317,FBgn0085346,,5740224
CG42579,FBgn0260869,,8674025
Ccp84Af,FBgn0004778,,40820
CG45065,FBgn0266435,,19835504
CR44169,FBgn0265058,,NA
Dbp45A,FBgn0010220,DEAD box protein 45A [Source:FlyBase;Acc:FBgn0010220],35917
CG11318,FBgn0039818,,43678
CG14292,FBgn0038658,,42264
CG32982,FBgn0052982,,34237
hoip,FBgn0015393,hoi-polloi [Source:FlyBase;Acc:FBgn0015393],44173
nudE,FBgn0036059,,39169
CG13000,FBgn0030807,,32685
CR44156,FBgn0265039,,NA
CG1620,FBgn0033183,,35678
CR44312,FBgn0265371,,NA
CSN3,FBgn0027055,COP9 signalosome subunit 3 [Source:FlyBase;Acc:FBgn0027055],40308
CG10859,FBgn0032520,,34756
CG9109,FBgn0031765,,33844
Naa35,FBgn0034982,N(alpha)-acetyltransferase 35 [Source:FlyBase;Acc:FBgn0034982],37866
Kdm4A,FBgn0033233,Lysine (K)-specific demethylase 4A [Source:FlyBase;Acc:FBgn0033233],35744
CG11597,FBgn0036212,,39337
CG2862,FBgn0031459,,33471
CG5969,FBgn0036998,,40269
GC1,FBgn0260743,Glutamate Carrier 1 [Source:FlyBase;Acc:FBgn0260743],41448
CG43136,FBgn0262610,,12798119
Clc,FBgn0024814,Clathrin light chain [Source:FlyBase;Acc:FBgn0024814],40221
Fmo-2,FBgn0033079,Flavin-containing monooxygenase 2 [Source:FlyBase;Acc:FBgn0033079],35561
CG13738,FBgn0036390,,39541
Mcm6,FBgn0025815,Minichromosome maintenance 6 [Source:FlyBase;Acc:FBgn0025815],31603
CG2663,FBgn0037323,,40649
CR46108,FBgn0267777,,NA
CR44615,FBgn0265826,,NA
tRNA:Leu-CAA-2-3,FBgn0051143,transfer RNA:Leucine-CAA 2-3 [Source:FlyBase;Acc:FBgn0051143],NA
CG7702,FBgn0038638,,42242
CG14861,FBgn0038280,,41810
CG17047,FBgn0033827,,36478
CG42537,FBgn0260645,,8674074
CG16800,FBgn0032462,,34693
Crz,FBgn0013767,Corazonin [Source:FlyBase;Acc:FBgn0013767],41742
CG13894,FBgn0035157,,38086
CG1814,FBgn0033426,,35984
CR45607,FBgn0267167,,NA
CG34231,FBgn0085260,,5740811
His3:CG33866,FBgn0053866,,3772489
His3:CG33866,FBgn0053866,,3771723
His3:CG33866,FBgn0053866,,3772032
His3:CG33866,FBgn0053866,,3771771
His3:CG33866,FBgn0053866,,3772517
His3:CG33866,FBgn0053866,,3772370
His3:CG33866,FBgn0053866,,3772421
His3:CG33866,FBgn0053866,,3772607
His3:CG33866,FBgn0053866,,3772173
His3:CG33866,FBgn0053866,,3771729
His3:CG33866,FBgn0053866,,3772619
His3:CG33866,FBgn0053866,,318847
His3:CG33866,FBgn0053866,,3772552
His3:CG33866,FBgn0053866,,3772231
His3:CG33866,FBgn0053866,,3772518
His3:CG33866,FBgn0053866,,3772374
His3:CG33866,FBgn0053866,,3771792
His3:CG33866,FBgn0053866,,3772191
His3:CG33866,FBgn0053866,,3772198
His3:CG33866,FBgn0053866,,3772163
His3:CG33866,FBgn0053866,,3772149
His3:CG33866,FBgn0053866,,3772189
His3:CG33866,FBgn0053866,,3771959
Asx,FBgn0261823,Additional sex combs [Source:FlyBase;Acc:FBgn0261823],36612
CG5043,FBgn0032636,,35046
Or22a,FBgn0026398,Odorant receptor 22a [Source:FlyBase;Acc:FBgn0026398],33335
CG7546,FBgn0035793,,38844
ssp,FBgn0036248,sunspot [Source:FlyBase;Acc:FBgn0036248],39375
Adhr,FBgn0000056,Adh-related [Source:FlyBase;Acc:FBgn0000056],3772432
CG10164,FBgn0039088,,42777
CG9005,FBgn0033638,,36243
Acam,FBgn0011273,Androcam [Source:FlyBase;Acc:FBgn0011273],44913
RpIII128,FBgn0004463,RNA polymerase III 128kD subunit [Source:FlyBase;Acc:FBgn0004463],36289
CG7168,FBgn0038586,,42184
CG13631,FBgn0040600,,50073
Cpr67Fa1,FBgn0036108,Cuticular protein 67Fa1 [Source:FlyBase;Acc:FBgn0036108],39223
CR45728,FBgn0267292,,NA
CG18568,FBgn0033888,,36549
br,FBgn0283451,broad [Source:FlyBase;Acc:FBgn0283451],44505
cav,FBgn0026257,caravaggio [Source:FlyBase;Acc:FBgn0026257],42881
CR45979,FBgn0267641,,NA
CG43861,FBgn0264443,,35284
CG10467,FBgn0035679,,38697
CG6290,FBgn0030921,,32827
CG5021,FBgn0035944,,39025
PIG-K,FBgn0023545,Phosphatidylinositol glycan anchor biosynthesis class K [Source:FlyBase;Acc:FBgn0023545],31163
Smyd3,FBgn0011566,"SET and MYND domain containing, class 3 [Source:FlyBase;Acc:FBgn0011566]",44554
Or1a,FBgn0029521,Odorant receptor 1a [Source:FlyBase;Acc:FBgn0029521],30978
CG31142,FBgn0047114,,251610
His2A:CG33856,FBgn0053856,,3772139
His2A:CG33856,FBgn0053856,,3772346
His2A:CG33856,FBgn0053856,,3772556
pgc,FBgn0016053,polar granule component [Source:FlyBase;Acc:FBgn0016053],5740599
Gas8,FBgn0029667,Growth arrest specific protein 8 [Source:FlyBase;Acc:FBgn0029667],31321
tn,FBgn0265356,thin [Source:FlyBase;Acc:FBgn0265356],37190
CG10973,FBgn0036306,,39447
CG10086,FBgn0037517,,40920
Su(Ste):CR42426,FBgn0259857,,NA
Dat,FBgn0019643,Dopamine transporter [Source:FlyBase;Acc:FBgn0019643],37867
CG43074,FBgn0262484,,12798579
tRNA:Asp-GTC-1-4,FBgn0051604,transfer RNA:Aspartic acid-GTC 1-4 [Source:FlyBase;Acc:FBgn0051604],NA
Tango9,FBgn0260744,Transport and Golgi organization 9 [Source:FlyBase;Acc:FBgn0260744],41450
CG7222,FBgn0033551,,36138
Cyp301a1,FBgn0033753,,36378
CG30383,FBgn0050383,,246583
CR45340,FBgn0266879,,NA
Proc-R,FBgn0029723,Proctolin receptor [Source:FlyBase;Acc:FBgn0029723],31408
CG6972,FBgn0039008,,42684
Asap,FBgn0050372,"ArfGAP with SH3 domain, ankyrin repeat and PH domain [Source:FlyBase;Acc:FBgn0050372]",35783
CG31807,FBgn0051807,,318953
xit,FBgn0029906,xiantuan [Source:FlyBase;Acc:FBgn0029906],31623
GstE5,FBgn0063495,Glutathione S transferase E5 [Source:FlyBase;Acc:FBgn0063495],37110
TwdlW,FBgn0038487,TweedleW [Source:FlyBase;Acc:FBgn0038487],42075
CG6833,FBgn0036405,,39559
gcl,FBgn0005695,germ cell-less [Source:FlyBase;Acc:FBgn0005695],35864
CG14963,FBgn0035409,,38383
5SrRNA:CR33404,FBgn0053404,,NA
snoRNA:Or-aca4,FBgn0082922,,NA
ftz,FBgn0001077,fushi tarazu [Source:FlyBase;Acc:FBgn0001077],40834
Orc4,FBgn0023181,Origin recognition complex subunit 4 [Source:FlyBase;Acc:FBgn0023181],37970
CR45677,FBgn0267237,,NA
PICK1,FBgn0032447,Protein interacting with C kinase 1 [Source:FlyBase;Acc:FBgn0032447],34677
CG10140,FBgn0036363,,39511
CG34215,FBgn0085244,,5740170
CG14506,FBgn0039659,,43467
CR31084,FBgn0051084,,NA
Uba1,FBgn0023143,Ubiquitin activating enzyme 1 [Source:FlyBase;Acc:FBgn0023143],35998
CG6870,FBgn0032652,,35067
Cpr66D,FBgn0052029,Cuticular protein 66D [Source:FlyBase;Acc:FBgn0052029],38990
CG13082,FBgn0032803,,35244
Ste:CG33237,FBgn0053237,,2768872
Fkbp14,FBgn0010470,FK506-binding protein 14 [Source:FlyBase;Acc:FBgn0010470],37449
CR44459,FBgn0265652,,NA
CG31373,FBgn0051373,,318700
CR43883,FBgn0264475,,NA
nAChRalpha2,FBgn0000039,nicotinic Acetylcholine Receptor alpha2 [Source:FlyBase;Acc:FBgn0000039],42919
Zcchc7,FBgn0036668,Zinc finger CCHC-type containing 7 [Source:FlyBase;Acc:FBgn0036668],39883
Dhc62B,FBgn0013811,Dynein heavy chain at 62B [Source:FlyBase;Acc:FBgn0013811],38226
CR43465,FBgn0263442,,NA
5SrRNA:CR33437,FBgn0053437,,NA
CG13102,FBgn0032088,,34228
CR42530,FBgn0260435,,NA
CR43928,FBgn0264549,,NA
MED10,FBgn0036581,Mediator complex subunit 10 [Source:FlyBase;Acc:FBgn0036581],39777
CG13465,FBgn0040809,,50282
msl-3,FBgn0002775,male-specific lethal 3 [Source:FlyBase;Acc:FBgn0002775],38779
CG42788,FBgn0261859,,41817
TyrRS-m,FBgn0035064,"Tyrosyl-tRNA synthetase, mitochondrial [Source:FlyBase;Acc:FBgn0035064]",37965
AstC-R1,FBgn0036790,Allatostatin C receptor 1 [Source:FlyBase;Acc:FBgn0036790],40020
Nha1,FBgn0031865,Na[+]/H[+] hydrogen antiporter 1 [Source:FlyBase;Acc:FBgn0031865],33961
Rab35,FBgn0031090,,33014
CG5646,FBgn0039525,,43311
CR44196,FBgn0265085,,NA
CG6873,FBgn0030951,,32861
tRNA:Asn-GTT-1-4,FBgn0011933,transfer RNA:Asparagine-GTT 1-4 [Source:FlyBase;Acc:FBgn0011933],NA
snoRNA:Me18S-C1831,FBgn0065053,,NA
Ccp84Ag,FBgn0004777,,40819
CG13950,FBgn0031289,,33267
CG8326,FBgn0030851,,32738
CG34174,FBgn0085203,,5740699
wry,FBgn0051665,weary [Source:FlyBase;Acc:FBgn0051665],33361
CR40182,FBgn0058182,,NA
mir-2282,FBgn0262260,mir-2282 stem loop [Source:FlyBase;Acc:FBgn0262260],NA
CR44458,FBgn0265651,,NA
CG13311,FBgn0035929,,39008
CG13438,FBgn0034545,,37348
Ptth,FBgn0013323,Prothoracicotropic hormone [Source:FlyBase;Acc:FBgn0013323],33238
CG45766,FBgn0267413,,26067042
CG45766,FBgn0267413,,26067044
CG11852,FBgn0039297,,43035
CG9812,FBgn0034860,,37709
CR45688,FBgn0267248,,NA
CR43837,FBgn0264385,,NA
CG15343,FBgn0030029,,31765
CG3687,FBgn0034097,,36803
Vps25,FBgn0022027,Vacuolar protein sorting 25 [Source:FlyBase;Acc:FBgn0022027],35847
CG33272,FBgn0053272,,2768958
CG8788,FBgn0028955,,35932
CG17855,FBgn0032124,,34269
E(Pc),FBgn0000581,Enhancer of Polycomb [Source:FlyBase;Acc:FBgn0000581],36238
CG9650,FBgn0029939,,31660
CG6293,FBgn0037807,,41259
snoRNA:Tudor-SN-a,FBgn0263470,,NA
Ir48c,FBgn0033651,Ionotropic receptor 48c [Source:FlyBase;Acc:FBgn0033651],36257
htt,FBgn0027655,huntingtin [Source:FlyBase;Acc:FBgn0027655],43392
mir-2c,FBgn0262397,mir-2c stem loop [Source:FlyBase;Acc:FBgn0262397],NA
pyd3,FBgn0037513,,40916
CR44793,FBgn0266028,,NA
CR45958,FBgn0267620,,NA
CR45592,FBgn0267152,,NA
mir-79,FBgn0262452,mir-79 stem loop [Source:FlyBase;Acc:FBgn0262452],NA
CG3611,FBgn0035069,,37972
Eig71Eh,FBgn0014848,,39709
CG44249,FBgn0265184,,19834761
lectin-29Ca,FBgn0040098,,53547
et,FBgn0031055,eye transformer [Source:FlyBase;Acc:FBgn0031055],32975
plh,FBgn0037292,pasang lhamu [Source:FlyBase;Acc:FBgn0037292],40615
ric8b,FBgn0030117,,NA
CG2267,FBgn0039792,,43639
CG12398,FBgn0030596,,32422
tRNA:Lys-CTT-1-11,FBgn0011897,transfer RNA:Lysine-CTT 1-11 [Source:FlyBase;Acc:FBgn0011897],NA
Jon25Bii,FBgn0031654,Jonah 25Bii [Source:FlyBase;Acc:FBgn0031654],33707
CG34199,FBgn0085228,,5740128
tRNA:Ile-TAT-1-1,FBgn0052480,transfer RNA:Isoleucine-TAT 1-1 [Source:FlyBase;Acc:FBgn0052480],NA
CG43321,FBgn0263026,,12798298
Ilp4,FBgn0044049,Insulin-like peptide 4 [Source:FlyBase;Acc:FBgn0044049],39152
CG13114,FBgn0032127,,34272
CG8851,FBgn0031546,,33575
snoRNA:Psi18S-640a,FBgn0083026,,NA
msi,FBgn0011666,musashi [Source:FlyBase;Acc:FBgn0011666],43087
grn,FBgn0001138,grain [Source:FlyBase;Acc:FBgn0001138],40962
CG5662,FBgn0030620,,32450
CG45084,FBgn0266459,,19836008
Jon65Aiv,FBgn0250815,Jonah 65Aiv [Source:FlyBase;Acc:FBgn0250815],38682
Prx2540-2,FBgn0033518,Peroxiredoxin 2540-2 [Source:FlyBase;Acc:FBgn0033518],36098
Cht10,FBgn0250907,Chitinase 10 [Source:FlyBase;Acc:FBgn0250907],3355116
CG10050,FBgn0037492,,40873
CG3530,FBgn0028497,,37707
Indy,FBgn0036816,I'm not dead yet [Source:FlyBase;Acc:FBgn0036816],40049
CR45982,FBgn0267644,,NA
bowl,FBgn0004893,brother of odd with entrails limited [Source:FlyBase;Acc:FBgn0004893],33602
atilla,FBgn0032422,,34647
Hydr2,FBgn0014906,alpha/beta hydrolase2 [Source:FlyBase;Acc:FBgn0014906],33532
CG1344,FBgn0027507,,35500
mir-4955,FBgn0263531,mir-4955 stem loop [Source:FlyBase;Acc:FBgn0263531],NA
bys,FBgn0010292,by S6 [Source:FlyBase;Acc:FBgn0010292],31701
Upf1,FBgn0030354,,32153
CG8677,FBgn0026577,,35397
CR46185,FBgn0267897,,NA
CR45791,FBgn0267441,,NA
IM14,FBgn0067905,Immune induced molecule 14 [Source:FlyBase;Acc:FBgn0067905],3885603
CG17233,FBgn0036958,,40220
CG5011,FBgn0040723,,50196
gsb,FBgn0001148,gooseberry [Source:FlyBase;Acc:FBgn0001148],38005
CG4884,FBgn0039565,,43357
CG12608,FBgn0030630,,32463
ppk21,FBgn0039675,pickpocket 21 [Source:FlyBase;Acc:FBgn0039675],43485
raw,FBgn0003209,,44851
kra,FBgn0250753,krasavietz [Source:FlyBase;Acc:FBgn0250753],40680
PH4alphaNE1,FBgn0039780,prolyl-4-hydroxylase-alpha NE1 [Source:FlyBase;Acc:FBgn0039780],43625
Art6,FBgn0038189,Arginine methyltransferase 6 [Source:FlyBase;Acc:FBgn0038189],41699
Lon,FBgn0036892,Lon protease [Source:FlyBase;Acc:FBgn0036892],40138
CG11382,FBgn0040367,,31069
CG4218,FBgn0250844,,34848
Dys,FBgn0260003,Dystrophin [Source:FlyBase;Acc:FBgn0260003],42327
bigmax,FBgn0039509,,43293
prage,FBgn0283741,,31136
CG11123,FBgn0033169,,35664
CR43314,FBgn0263019,,NA
Bx,FBgn0265598,Beadex [Source:FlyBase;Acc:FBgn0265598],32846
CG34295,FBgn0085324,,5740413
CG30099,FBgn0050099,,36818
betaggt-II,FBgn0028970,beta subunit of type II geranylgeranyl transferase [Source:FlyBase;Acc:FBgn0028970],47757
Bruce,FBgn0266717,BIR repeat containing ubiquitin-conjugating enzyme [Source:FlyBase;Acc:FBgn0266717],41260
CR44669,FBgn0265880,,NA
CG3223,FBgn0037538,,40947
CR44846,FBgn0266140,,NA
Dcr-2,FBgn0034246,Dicer-2 [Source:FlyBase;Acc:FBgn0034246],36993
CG31908,FBgn0051908,,261613
CG9723,FBgn0030768,,32639
mir-4957,FBgn0263548,mir-4957 stem loop [Source:FlyBase;Acc:FBgn0263548],NA
CR44595,FBgn0265806,,NA
CR45624,FBgn0267184,,NA
Cpr47Ec,FBgn0033600,Cuticular protein 47Ec [Source:FlyBase;Acc:FBgn0033600],36191
nub,FBgn0085424,nubbin [Source:FlyBase;Acc:FBgn0085424],34669
CG16903,FBgn0040394,,31178
CG43920,FBgn0264541,,19835957
mIF2,FBgn0039588,mitochondrial translation initiation factor 2 [Source:FlyBase;Acc:FBgn0039588],43382
Ggamma30A,FBgn0267252,G protein subunit gamma at 30A [Source:FlyBase;Acc:FBgn0267252],45234
CG11851,FBgn0039293,,43031
CG40439,FBgn0058439,,30522392
CG40439,FBgn0058439,,3355120
CG32695,FBgn0052695,,31918
Maf1,FBgn0267861,,3354925
AIMP3,FBgn0050185,aaRS-interacting multifunctional protein 3 [Source:FlyBase;Acc:FBgn0050185],246507
CG10178,FBgn0032684,,35105
CR45577,FBgn0267137,,NA
CR44371,FBgn0265509,,NA
CG12538,FBgn0038157,,41658
CR44315,FBgn0265374,,NA
DCX-EMAP,FBgn0259099,Doublecortin-domain-containing echinoderm-microtubule-associated protein [Source:FlyBase;Acc:FBgn0259099],39617
CG42633,FBgn0261356,,8674052
Tsp42Eo,FBgn0033136,Tetraspanin 42Eo [Source:FlyBase;Acc:FBgn0033136],35625
tRNA:Gly-GCC-1-3,FBgn0011861,transfer RNA:Glycine-GCC 1-3 [Source:FlyBase;Acc:FBgn0011861],NA
rux,FBgn0003302,roughex [Source:FlyBase;Acc:FBgn0003302],31535
PGAP3,FBgn0033088,Post-GPI attachment to proteins 3 [Source:FlyBase;Acc:FBgn0033088],35570
CG6867,FBgn0030887,,32782
CG11263,FBgn0036330,,39472
CR45963,FBgn0267625,,NA
MED30,FBgn0035149,Mediator complex subunit 30 [Source:FlyBase;Acc:FBgn0035149],38078
CR45409,FBgn0266958,,NA
UQCR-11,FBgn0260008,Ubiquinol-cytochrome c reductase 11 kDa subunit [Source:FlyBase;Acc:FBgn0260008],5740185
CG32856,FBgn0052856,,318251
5SrRNA:CR33418,FBgn0053418,,NA
CR45173,FBgn0266683,,NA
CG5618,FBgn0036975,,40241
CR45418,FBgn0266967,,NA
snoRNA:lola-b,FBgn0263481,,NA
CG32845,FBgn0052845,,318243
CG14676,FBgn0037388,,40729
CRG,FBgn0266181,CASK regulatory gene [Source:FlyBase;Acc:FBgn0266181],NA
dati,FBgn0262636,datilografo [Source:FlyBase;Acc:FBgn0262636],43789
tRNA:Trp-CCA-2-3,FBgn0050206,transfer RNA:Tryptophan-CCA 2-3 [Source:FlyBase;Acc:FBgn0050206],NA
capu,FBgn0000256,cappuccino [Source:FlyBase;Acc:FBgn0000256],33611
CG9416,FBgn0034438,,37223
CG42558,FBgn0260760,,8674024
Gal,FBgn0001089,beta galactosidase [Source:FlyBase;Acc:FBgn0001089],33839
CG4598,FBgn0032160,,34315
CG34169,FBgn0085198,,5740400
CG33511,FBgn0053511,,3346223
CR44922,FBgn0266227,,NA
CCKLR-17D3,FBgn0030954,Cholecystokinin-like receptor at 17D3 [Source:FlyBase;Acc:FBgn0030954],32864
Ugt37b1,FBgn0026755,UDP-glycosyltransferase 37b1 [Source:FlyBase;Acc:FBgn0026755],53584
28SrRNA-Psi:CR45862,FBgn0267522,28S ribosomal RNA pseudogene:CR45862 [Source:FlyBase;Acc:FBgn0267522],NA
CR45133,FBgn0266626,,NA
CG42649,FBgn0261501,,10178935
CG11837,FBgn0039627,,43429
CG1773,FBgn0033439,,35999
Ir8a,FBgn0052704,Ionotropic receptor 8a [Source:FlyBase;Acc:FBgn0052704],31867
CG34354,FBgn0085383,,5740528
amx,FBgn0000077,almondex [Source:FlyBase;Acc:FBgn0000077],43869
CG9825,FBgn0034783,,37624
CG13293,FBgn0035677,,38695
CG7739,FBgn0036509,,39684
Tbp,FBgn0003687,TATA binding protein [Source:FlyBase;Acc:FBgn0003687],37476
Sgf11,FBgn0036804,SAGA associated factor 11kDa [Source:FlyBase;Acc:FBgn0036804],40035
CG5555,FBgn0038686,,42302
CG8191,FBgn0030675,,32511
snoRNA:Me18S-A1374,FBgn0065080,,NA
CG2121,FBgn0033289,,35814
CG31975,FBgn0051975,,319052
CR43384,FBgn0263214,,NA
CG10864,FBgn0038621,,42222
CR44716,FBgn0265927,,NA
CR45610,FBgn0267170,,NA
mir-275,FBgn0262453,mir-275 stem loop [Source:FlyBase;Acc:FBgn0262453],NA
MESK4,FBgn0043069,Misexpression suppressor of KSR 4 [Source:FlyBase;Acc:FBgn0043069],318655
MESK4,FBgn0043069,Misexpression suppressor of KSR 4 [Source:FlyBase;Acc:FBgn0043069],64872
tRNA:iMet-CAT-1-5,FBgn0011928,transfer RNA:initiator Methionine-CAT 1-5 [Source:FlyBase;Acc:FBgn0011928],NA
CG5084,FBgn0034288,,37051
tRNA:Asp-GTC-1-8,FBgn0051890,transfer RNA:Aspartic acid-GTC 1-8 [Source:FlyBase;Acc:FBgn0051890],NA
CG7248,FBgn0036229,,39356
Gr92a,FBgn0045471,Gustatory receptor 92a [Source:FlyBase;Acc:FBgn0045471],117473
CG33923,FBgn0053923,,3772652
CR44784,FBgn0266011,,NA
snRNA:U4atac,FBgn0263018,small nuclear RNA U4atac [Source:FlyBase;Acc:FBgn0263018],NA
COX7A,FBgn0040529,Cytochrome c oxidase subunit 7A [Source:FlyBase;Acc:FBgn0040529],50002
CG33346,FBgn0053346,,2768690
CG8303,FBgn0034143,,36858
Osi20,FBgn0037430,Osiris 20 [Source:FlyBase;Acc:FBgn0037430],40777
CG6885,FBgn0036810,,40041
CR45552,FBgn0267112,,NA
CG17192,FBgn0039472,,43248
pncr015:3L,FBgn0063083,putative noncoding RNA 015:3L [Source:FlyBase;Acc:FBgn0063083],NA
Spn88Ea,FBgn0028984,Serpin 88Ea [Source:FlyBase;Acc:FBgn0028984],49804
EAChm,FBgn0036470,Enhancer of Acetyltransferase Chameau [Source:FlyBase;Acc:FBgn0036470],39637
CG3565,FBgn0035034,,37933
CG5863,FBgn0038507,,42096
Gr58b,FBgn0041238,Gustatory receptor 58b [Source:FlyBase;Acc:FBgn0041238],37502
CG4955,FBgn0030814,,32692
Eb1,FBgn0027066,,35584
CG9947,FBgn0030752,,32615
CG43781,FBgn0264303,,14462836
CR46173,FBgn0267885,,NA
Pex2,FBgn0035876,Peroxin 2 [Source:FlyBase;Acc:FBgn0035876],38941
CG43919,FBgn0264540,,14462588
CG9669,FBgn0036667,,39882
Os-C,FBgn0010401,,40942
CG14655,FBgn0037275,,40594
CR44761,FBgn0265982,,NA
Cyt-b5,FBgn0264294,Cytochrome b5 [Source:FlyBase;Acc:FBgn0264294],35688
snoRNA:Me28S-A3407a,FBgn0063385,,NA
mir-2b-2,FBgn0262449,mir-2b-2 stem loop [Source:FlyBase;Acc:FBgn0262449],NA
CG42324,FBgn0259224,,38430
5SrRNA:CR33375,FBgn0053375,,NA
Mst77F,FBgn0086915,Male-specific transcript 77F [Source:FlyBase;Acc:FBgn0086915],40304
HDAC3,FBgn0025825,Histone deacetylase 3 [Source:FlyBase;Acc:FBgn0025825],44446
Sry-beta,FBgn0003511,Serendipity beta [Source:FlyBase;Acc:FBgn0003511],43570
snoRNA:Psi28S-1135b,FBgn0083011,,NA
CG5509,FBgn0038054,,41539
mir-966,FBgn0262317,mir-966 stem loop [Source:FlyBase;Acc:FBgn0262317],NA
Poxn,FBgn0003130,Pox neuro [Source:FlyBase;Acc:FBgn0003130],36741
CG7156,FBgn0038588,,42187
cbs,FBgn0086757,centrosomin's beautiful sister [Source:FlyBase;Acc:FBgn0086757],36492
CR44870,FBgn0266164,,NA
PIG-Wa,FBgn0031422,Phosphatidylinositol glycan anchor biosynthesis class W a [Source:FlyBase;Acc:FBgn0031422],33425
mir-4984,FBgn0263561,mir-4984 stem loop [Source:FlyBase;Acc:FBgn0263561],NA
CG9270,FBgn0032908,,35366
Ugt37a1,FBgn0026756,UDP-glycosyltransferase 37a1 [Source:FlyBase;Acc:FBgn0026756],35307
CG31125,FBgn0051125,,318599
CG34436,FBgn0085465,,5740743
mir-4958,FBgn0263516,mir-4958 stem loop [Source:FlyBase;Acc:FBgn0263516],NA
blot,FBgn0027660,bloated tubules [Source:FlyBase;Acc:FBgn0027660],39939
CG43179,FBgn0262808,,12797902
CR45620,FBgn0267180,,NA
mt:ND5,FBgn0013684,mitochondrial NADH-ubiquinone oxidoreductase chain 5 [Source:FlyBase;Acc:FBgn0013684],19893549
Sox100B,FBgn0024288,,45039
CR46231,FBgn0267951,,NA
Cbp80,FBgn0022942,cap binding protein 80 [Source:FlyBase;Acc:FBgn0022942],44409
Hmgs,FBgn0010611,HMG Coenzyme A synthase [Source:FlyBase;Acc:FBgn0010611],44154
fal,FBgn0028380,falten [Source:FlyBase;Acc:FBgn0028380],43927
Xport-A,FBgn0038749,exit protein of rhodopsin and TRP A [Source:FlyBase;Acc:FBgn0038749],42373
NC2beta,FBgn0028926,Negative Cofactor 2beta [Source:FlyBase;Acc:FBgn0028926],34875
CR45966,FBgn0267628,,NA
CG4679,FBgn0033816,,36466
CG42740,FBgn0261704,,10178837
CG17294,FBgn0032032,,34155
snoRNA:Me28S-U1688,FBgn0086044,,NA
BicD,FBgn0000183,Bicaudal D [Source:FlyBase;Acc:FBgn0000183],35051
Naa20B,FBgn0051851,N(alpha)-acetyltransferase 20 B [Source:FlyBase;Acc:FBgn0051851],318982
CG32228,FBgn0052228,,326202
Pvf1,FBgn0030964,PDGF- and VEGF-related factor 1 [Source:FlyBase;Acc:FBgn0030964],32876
nonA,FBgn0004227,no on or off transient A [Source:FlyBase;Acc:FBgn0004227],32603
CG15161,FBgn0032692,,35114
CG13053,FBgn0040801,,50274
CG13409,FBgn0038926,,42592
Swip-1,FBgn0032731,Swiprosin-1 [Source:FlyBase;Acc:FBgn0032731],35158
