gene_name,ensembl,description,entrezgene
21ur-11496,WBGene00166971,,NA
21ur-11578,WBGene00166972,,NA
21ur-10982,WBGene00166973,,NA
21ur-15212,WBGene00166974,,NA
21ur-11603,WBGene00166975,,NA
21ur-6683,WBGene00166976,,NA
21ur-10647,WBGene00166977,,NA
21ur-11119,WBGene00166978,,NA
21ur-15043,WBGene00166979,,NA
21ur-10691,WBGene00166980,,NA
21ur-6655,WBGene00166981,,NA
21ur-10669,WBGene00166982,,NA
21ur-8823,WBGene00166983,,NA
21ur-9228,WBGene00166984,,NA
21ur-6954,WBGene00166985,,NA
21ur-15138,WBGene00166986,,NA
21ur-11338,WBGene00166987,,NA
21ur-9283,WBGene00166988,,NA
21ur-6003,WBGene00166989,,NA
21ur-10905,WBGene00166990,,NA
21ur-8849,WBGene00166991,,NA
21ur-9963,WBGene00166992,,NA
21ur-15168,WBGene00166993,,NA
21ur-13634,WBGene00166994,,NA
21ur-12638,WBGene00166995,,NA
21ur-13155,WBGene00166996,,NA
21ur-6450,WBGene00166997,,NA
21ur-11788,WBGene00166998,,NA
21ur-10082,WBGene00166999,,NA
21ur-8766,WBGene00167000,,NA
21ur-7972,WBGene00167001,,NA
21ur-10924,WBGene00167002,,NA
21ur-7944,WBGene00167003,,NA
21ur-11381,WBGene00167004,,NA
21ur-6560,WBGene00167005,,NA
21ur-15539,WBGene00167006,,NA
21ur-14872,WBGene00167007,,NA
21ur-13693,WBGene00167008,,NA
21ur-15005,WBGene00167009,,NA
21ur-9530,WBGene00167010,,NA
21ur-7786,WBGene00167011,,NA
21ur-9627,WBGene00167012,,NA
21ur-5785,WBGene00167013,,NA
21ur-12399,WBGene00167014,,NA
21ur-7146,WBGene00167015,,NA
21ur-10851,WBGene00167016,,NA
21ur-7112,WBGene00167017,,NA
21ur-14108,WBGene00167018,,NA
21ur-8753,WBGene00167019,,NA
21ur-10655,WBGene00167020,,NA
21ur-7593,WBGene00167021,,NA
21ur-14905,WBGene00167022,,NA
21ur-8600,WBGene00167023,,NA
21ur-14199,WBGene00167024,,NA
21ur-14854,WBGene00167025,,NA
21ur-7030,WBGene00167026,,NA
21ur-6510,WBGene00167027,,NA
21ur-13939,WBGene00167028,,NA
21ur-11526,WBGene00167029,,NA
21ur-12278,WBGene00167030,,NA
21ur-10747,WBGene00167031,,NA
21ur-6415,WBGene00167032,,NA
21ur-10285,WBGene00167033,,NA
21ur-6657,WBGene00167034,,NA
21ur-9904,WBGene00167035,,NA
21ur-12560,WBGene00167036,,NA
21ur-14806,WBGene00167037,,NA
21ur-9249,WBGene00167038,,NA
21ur-6620,WBGene00167039,,NA
21ur-6296,WBGene00167040,,NA
21ur-10393,WBGene00167041,,NA
21ur-10818,WBGene00167042,,NA
21ur-5936,WBGene00167043,,NA
21ur-6381,WBGene00167044,,NA
21ur-14190,WBGene00167045,,NA
21ur-11128,WBGene00167046,,NA
21ur-8333,WBGene00167047,,NA
21ur-10892,WBGene00167048,,NA
21ur-7690,WBGene00167049,,NA
21ur-15267,WBGene00167050,,NA
21ur-10740,WBGene00167051,,NA
21ur-13146,WBGene00167052,,NA
21ur-13298,WBGene00167053,,NA
21ur-10400,WBGene00167054,,NA
21ur-10866,WBGene00167055,,NA
21ur-9157,WBGene00167056,,NA
21ur-13700,WBGene00167057,,NA
21ur-6730,WBGene00167058,,NA
21ur-15282,WBGene00167059,,NA
21ur-15639,WBGene00167060,,NA
21ur-8359,WBGene00167061,,NA
21ur-8335,WBGene00167062,,NA
21ur-15516,WBGene00167063,,NA
21ur-12035,WBGene00167064,,NA
21ur-9686,WBGene00167065,,NA
21ur-12844,WBGene00167066,,NA
21ur-11652,WBGene00167067,,NA
21ur-8245,WBGene00167068,,NA
21ur-6181,WBGene00167069,,NA
21ur-6719,WBGene00167070,,NA
21ur-15552,WBGene00167071,,NA
21ur-14164,WBGene00167072,,NA
21ur-8842,WBGene00167073,,NA
21ur-11621,WBGene00167074,,NA
21ur-10210,WBGene00167075,,NA
21ur-10620,WBGene00167076,,NA
21ur-6407,WBGene00167077,,NA
21ur-7313,WBGene00167078,,NA
21ur-9472,WBGene00167079,,NA
21ur-13858,WBGene00167080,,NA
21ur-12948,WBGene00167081,,NA
21ur-15305,WBGene00167082,,NA
21ur-11440,WBGene00167083,,NA
21ur-9789,WBGene00167084,,NA
21ur-15090,WBGene00167085,,NA
21ur-15016,WBGene00167086,,NA
21ur-14386,WBGene00167087,,NA
21ur-11730,WBGene00167088,,NA
21ur-11269,WBGene00167089,,NA
21ur-14595,WBGene00167090,,NA
21ur-9134,WBGene00167091,,NA
21ur-9139,WBGene00167092,,NA
21ur-14511,WBGene00167093,,NA
21ur-14318,WBGene00167094,,NA
21ur-14101,WBGene00167095,,NA
21ur-6343,WBGene00167096,,NA
21ur-8398,WBGene00167097,,NA
21ur-13890,WBGene00167098,,NA
21ur-12423,WBGene00167099,,NA
21ur-11898,WBGene00167100,,NA
21ur-10469,WBGene00167101,,NA
21ur-13457,WBGene00167102,,NA
21ur-8785,WBGene00167103,,NA
21ur-14867,WBGene00167104,,NA
21ur-14515,WBGene00167105,,NA
21ur-13898,WBGene00167106,,NA
21ur-13419,WBGene00167107,,NA
21ur-13574,WBGene00167108,,NA
21ur-7092,WBGene00167109,,NA
21ur-9797,WBGene00167110,,NA
21ur-14667,WBGene00167111,,NA
21ur-13064,WBGene00167112,,NA
21ur-14847,WBGene00167113,,NA
21ur-9334,WBGene00167114,,NA
21ur-6316,WBGene00167115,,NA
21ur-9208,WBGene00167116,,NA
21ur-8948,WBGene00167117,,NA
21ur-6882,WBGene00167118,,NA
21ur-11047,WBGene00167119,,NA
21ur-14859,WBGene00167120,,NA
21ur-14624,WBGene00167121,,NA
21ur-5515,WBGene00167122,,NA
21ur-15362,WBGene00167123,,NA
21ur-9877,WBGene00167124,,NA
21ur-11757,WBGene00167125,,NA
21ur-10007,WBGene00167126,,NA
21ur-11253,WBGene00167127,,NA
21ur-6303,WBGene00167128,,NA
21ur-15194,WBGene00167129,,NA
21ur-15204,WBGene00167130,,NA
21ur-12598,WBGene00167131,,NA
21ur-7656,WBGene00167132,,NA
21ur-11173,WBGene00167133,,NA
21ur-5477,WBGene00167134,,NA
21ur-7063,WBGene00167135,,NA
21ur-12548,WBGene00167136,,NA
21ur-10104,WBGene00167137,,NA
21ur-10204,WBGene00167138,,NA
21ur-8049,WBGene00167139,,NA
21ur-8697,WBGene00167140,,NA
21ur-10123,WBGene00167141,,NA
21ur-9639,WBGene00167142,,NA
21ur-6283,WBGene00167143,,NA
21ur-10370,WBGene00167144,,NA
21ur-13710,WBGene00167145,,NA
21ur-9792,WBGene00167146,,NA
21ur-8192,WBGene00167147,,NA
21ur-5684,WBGene00167148,,NA
21ur-10273,WBGene00167149,,NA
21ur-9041,WBGene00167150,,NA
21ur-7797,WBGene00167151,,NA
21ur-7616,WBGene00167152,,NA
21ur-7193,WBGene00167153,,NA
21ur-13645,WBGene00167154,,NA
21ur-15464,WBGene00167155,,NA
21ur-9498,WBGene00167156,,NA
21ur-7428,WBGene00167157,,NA
21ur-14281,WBGene00167158,,NA
21ur-8552,WBGene00167159,,NA
21ur-10438,WBGene00167160,,NA
21ur-5917,WBGene00167161,,NA
21ur-14966,WBGene00167162,,NA
21ur-7250,WBGene00167163,,NA
21ur-9308,WBGene00167164,,NA
21ur-7708,WBGene00167165,,NA
21ur-8064,WBGene00167166,,NA
21ur-15123,WBGene00167167,,NA
21ur-8386,WBGene00167168,,NA
21ur-7037,WBGene00167169,,NA
21ur-8454,WBGene00167170,,NA
21ur-8260,WBGene00167171,,NA
21ur-13981,WBGene00167172,,NA
21ur-9392,WBGene00167173,,NA
21ur-13542,WBGene00167174,,NA
21ur-8269,WBGene00167175,,NA
21ur-14665,WBGene00167176,,NA
21ur-9994,WBGene00167177,,NA
21ur-10477,WBGene00167178,,NA
21ur-9487,WBGene00167179,,NA
21ur-14559,WBGene00167180,,NA
21ur-13781,WBGene00167181,,NA
21ur-13770,WBGene00167182,,NA
21ur-7871,WBGene00167183,,NA
21ur-7078,WBGene00167184,,NA
21ur-14132,WBGene00167185,,NA
21ur-8880,WBGene00167186,,NA
21ur-11483,WBGene00167187,,NA
21ur-11626,WBGene00167188,,NA
21ur-11093,WBGene00167189,,NA
21ur-8922,WBGene00167190,,NA
21ur-13027,WBGene00167191,,NA
21ur-14341,WBGene00167192,,NA
21ur-15108,WBGene00167193,,NA
21ur-8961,WBGene00167194,,NA
21ur-13521,WBGene00167195,,NA
21ur-6405,WBGene00167196,,NA
21ur-10563,WBGene00167197,,NA
21ur-5756,WBGene00167198,,NA
21ur-7286,WBGene00167199,,NA
21ur-14588,WBGene00167200,,NA
21ur-15316,WBGene00167201,,NA
21ur-7761,WBGene00167202,,NA
21ur-14536,WBGene00167203,,NA
21ur-7990,WBGene00167204,,NA
21ur-11615,WBGene00167205,,NA
21ur-10242,WBGene00167206,,NA
21ur-9103,WBGene00167207,,NA
21ur-6395,WBGene00167208,,NA
21ur-12654,WBGene00167209,,NA
21ur-11354,WBGene00167210,,NA
21ur-12827,WBGene00167211,,NA
21ur-12375,WBGene00167212,,NA
21ur-10143,WBGene00167213,,NA
21ur-15326,WBGene00167214,,NA
21ur-6533,WBGene00167215,,NA
21ur-9031,WBGene00167216,,NA
21ur-8536,WBGene00167217,,NA
21ur-5569,WBGene00167218,,NA
21ur-6750,WBGene00167219,,NA
21ur-14907,WBGene00167220,,NA
21ur-12191,WBGene00167221,,NA
21ur-6622,WBGene00167222,,NA
21ur-6679,WBGene00167223,,NA
21ur-13555,WBGene00167224,,NA
21ur-14836,WBGene00167225,,NA
21ur-13936,WBGene00167226,,NA
21ur-11164,WBGene00167227,,NA
21ur-10158,WBGene00167228,,NA
21ur-6876,WBGene00167229,,NA
21ur-13745,WBGene00167230,,NA
21ur-11777,WBGene00167231,,NA
21ur-13532,WBGene00167232,,NA
21ur-13886,WBGene00167233,,NA
21ur-8701,WBGene00167234,,NA
21ur-6145,WBGene00167235,,NA
21ur-14188,WBGene00167236,,NA
21ur-15676,WBGene00167237,,NA
21ur-13819,WBGene00167238,,NA
21ur-5466,WBGene00167239,,NA
21ur-10013,WBGene00167240,,NA
21ur-9418,WBGene00167241,,NA
21ur-13483,WBGene00167242,,NA
21ur-14816,WBGene00167243,,NA
21ur-14785,WBGene00167244,,NA
21ur-7441,WBGene00167245,,NA
21ur-6893,WBGene00167246,,NA
21ur-6529,WBGene00167247,,NA
21ur-8929,WBGene00167248,,NA
21ur-7829,WBGene00167249,,NA
21ur-12572,WBGene00167250,,NA
21ur-7238,WBGene00167251,,NA
21ur-9327,WBGene00167252,,NA
21ur-9896,WBGene00167253,,NA
21ur-8818,WBGene00167254,,NA
21ur-15162,WBGene00167255,,NA
21ur-8070,WBGene00167256,,NA
21ur-5692,WBGene00167257,,NA
21ur-10969,WBGene00167258,,NA
21ur-8673,WBGene00167259,,NA
21ur-9145,WBGene00167260,,NA
21ur-13510,WBGene00167261,,NA
21ur-6523,WBGene00167262,,NA
21ur-8019,WBGene00167263,,NA
21ur-5706,WBGene00167264,,NA
21ur-15378,WBGene00167265,,NA
21ur-14120,WBGene00167266,,NA
21ur-9447,WBGene00167267,,NA
21ur-11400,WBGene00167268,,NA
21ur-12264,WBGene00167269,,NA
21ur-11365,WBGene00167270,,NA
21ur-10135,WBGene00167271,,NA
21ur-12157,WBGene00167272,,NA
21ur-14046,WBGene00167273,,NA
21ur-7673,WBGene00167274,,NA
21ur-7857,WBGene00167275,,NA
21ur-14069,WBGene00167276,,NA
21ur-9027,WBGene00167277,,NA
21ur-11538,WBGene00167278,,NA
21ur-14762,WBGene00167279,,NA
21ur-7929,WBGene00167280,,NA
21ur-6601,WBGene00167281,,NA
21ur-15510,WBGene00167282,,NA
21ur-8184,WBGene00167283,,NA
21ur-6744,WBGene00167284,,NA
21ur-12694,WBGene00167285,,NA
21ur-12451,WBGene00167286,,NA
21ur-6511,WBGene00167287,,NA
21ur-12207,WBGene00167288,,NA
21ur-6219,WBGene00167289,,NA
21ur-10712,WBGene00167290,,NA
21ur-9446,WBGene00167291,,NA
21ur-14944,WBGene00167292,,NA
21ur-7695,WBGene00167293,,NA
21ur-15321,WBGene00167294,,NA
21ur-13341,WBGene00167295,,NA
21ur-9261,WBGene00167296,,NA
21ur-15032,WBGene00167297,,NA
21ur-13204,WBGene00167298,,NA
21ur-7850,WBGene00167299,,NA
21ur-14379,WBGene00167300,,NA
21ur-12773,WBGene00167301,,NA
21ur-6897,WBGene00167302,,NA
21ur-11886,WBGene00167303,,NA
21ur-15173,WBGene00167304,,NA
21ur-9600,WBGene00167305,,NA
21ur-6444,WBGene00167306,,NA
21ur-5625,WBGene00167307,,NA
21ur-11553,WBGene00167308,,NA
21ur-7413,WBGene00167309,,NA
21ur-10930,WBGene00167310,,NA
21ur-7980,WBGene00167311,,NA
21ur-13430,WBGene00167312,,NA
21ur-10546,WBGene00167313,,NA
21ur-14619,WBGene00167314,,NA
21ur-11298,WBGene00167315,,NA
21ur-13684,WBGene00167316,,NA
21ur-6937,WBGene00167317,,NA
21ur-9667,WBGene00167318,,NA
21ur-14141,WBGene00167319,,NA
21ur-9773,WBGene00167320,,NA
21ur-10957,WBGene00167321,,NA
21ur-10545,WBGene00167322,,NA
21ur-8803,WBGene00167323,,NA
21ur-5696,WBGene00167324,,NA
21ur-12253,WBGene00167325,,NA
21ur-6091,WBGene00167326,,NA
21ur-9268,WBGene00167327,,NA
21ur-12199,WBGene00167328,,NA
21ur-8374,WBGene00167329,,NA
21ur-8312,WBGene00167330,,NA
21ur-10338,WBGene00167331,,NA
21ur-6665,WBGene00167332,,NA
21ur-13626,WBGene00167333,,NA
21ur-15051,WBGene00167334,,NA
21ur-14274,WBGene00167335,,NA
21ur-12859,WBGene00167336,,NA
21ur-14696,WBGene00167337,,NA
21ur-12795,WBGene00167338,,NA
21ur-11423,WBGene00167339,,NA
21ur-12558,WBGene00167340,,NA
21ur-8828,WBGene00167341,,NA
21ur-12143,WBGene00167342,,NA
21ur-14546,WBGene00167343,,NA
21ur-9932,WBGene00167344,,NA
21ur-6278,WBGene00167345,,NA
21ur-10385,WBGene00167346,,NA
21ur-9999,WBGene00167347,,NA
21ur-5967,WBGene00167348,,NA
21ur-11983,WBGene00167349,,NA
21ur-6258,WBGene00167350,,NA
21ur-6128,WBGene00167351,,NA
21ur-5737,WBGene00167352,,NA
21ur-6615,WBGene00167353,,NA
21ur-13348,WBGene00167354,,NA
21ur-15446,WBGene00167355,,NA
21ur-6012,WBGene00167356,,NA
21ur-11914,WBGene00167357,,NA
21ur-9939,WBGene00167358,,NA
21ur-10074,WBGene00167359,,NA
21ur-7479,WBGene00167360,,NA
21ur-10232,WBGene00167361,,NA
21ur-7001,WBGene00167362,,NA
21ur-15039,WBGene00167363,,NA
21ur-12623,WBGene00167364,,NA
21ur-12735,WBGene00167365,,NA
21ur-11262,WBGene00167366,,NA
21ur-9210,WBGene00167367,,NA
21ur-5872,WBGene00167368,,NA
21ur-13462,WBGene00167369,,NA
21ur-7175,WBGene00167370,,NA
21ur-10519,WBGene00167371,,NA
21ur-10482,WBGene00167372,,NA
21ur-10497,WBGene00167373,,NA
21ur-8583,WBGene00167374,,NA
21ur-10046,WBGene00167375,,NA
21ur-13380,WBGene00167376,,NA
21ur-6579,WBGene00167377,,NA
21ur-10673,WBGene00167378,,NA
21ur-10217,WBGene00167379,,NA
21ur-13740,WBGene00167380,,NA
21ur-11222,WBGene00167381,,NA
21ur-7362,WBGene00167382,,NA
21ur-5596,WBGene00167383,,NA
21ur-11531,WBGene00167384,,NA
21ur-7122,WBGene00167385,,NA
21ur-13437,WBGene00167386,,NA
21ur-9516,WBGene00167387,,NA
21ur-12361,WBGene00167388,,NA
21ur-12677,WBGene00167389,,NA
21ur-10318,WBGene00167390,,NA
21ur-10805,WBGene00167391,,NA
21ur-7358,WBGene00167392,,NA
21ur-13500,WBGene00167393,,NA
21ur-11673,WBGene00167394,,NA
21ur-9571,WBGene00167395,,NA
21ur-9757,WBGene00167396,,NA
21ur-9093,WBGene00167397,,NA
21ur-14336,WBGene00167398,,NA
21ur-10698,WBGene00167399,,NA
21ur-14459,WBGene00167400,,NA
21ur-6567,WBGene00167401,,NA
21ur-10364,WBGene00167402,,NA
21ur-15392,WBGene00167403,,NA
21ur-11393,WBGene00167404,,NA
21ur-10917,WBGene00167405,,NA
21ur-6886,WBGene00167406,,NA
21ur-14655,WBGene00167407,,NA
21ur-11712,WBGene00167408,,NA
21ur-12126,WBGene00167409,,NA
21ur-8151,WBGene00167410,,NA
21ur-15501,WBGene00167411,,NA
21ur-10111,WBGene00167412,,NA
21ur-5731,WBGene00167413,,NA
21ur-10249,WBGene00167414,,NA
21ur-8353,WBGene00167415,,NA
21ur-6853,WBGene00167416,,NA
21ur-7353,WBGene00167417,,NA
21ur-13549,WBGene00167418,,NA
21ur-12005,WBGene00167419,,NA
21ur-11780,WBGene00167420,,NA
21ur-11324,WBGene00167421,,NA
21ur-9706,WBGene00167422,,NA
21ur-8109,WBGene00167423,,NA
21ur-12908,WBGene00167424,,NA
21ur-5662,WBGene00167425,,NA
21ur-5559,WBGene00167426,,NA
21ur-15098,WBGene00167427,,NA
21ur-13264,WBGene00167428,,NA
21ur-10407,WBGene00167429,,NA
21ur-15258,WBGene00167430,,NA
21ur-10303,WBGene00167431,,NA
21ur-7492,WBGene00167432,,NA
21ur-15432,WBGene00167433,,NA
21ur-14418,WBGene00167434,,NA
21ur-12059,WBGene00167435,,NA
21ur-6799,WBGene00167436,,NA
21ur-7840,WBGene00167437,,NA
21ur-13988,WBGene00167438,,NA
21ur-15573,WBGene00167439,,NA
21ur-15545,WBGene00167440,,NA
21ur-12477,WBGene00167441,,NA
21ur-11439,WBGene00167442,,NA
21ur-13997,WBGene00167443,,NA
21ur-15458,WBGene00167444,,NA
21ur-10266,WBGene00167445,,NA
21ur-15626,WBGene00167446,,NA
21ur-7271,WBGene00167447,,NA
21ur-9695,WBGene00167448,,NA
21ur-14295,WBGene00167449,,NA
21ur-8708,WBGene00167450,,NA
21ur-15273,WBGene00167451,,NA
21ur-12301,WBGene00167452,,NA
21ur-7218,WBGene00167453,,NA
21ur-15110,WBGene00167454,,NA
21ur-9526,WBGene00167455,,NA
21ur-9150,WBGene00167456,,NA
21ur-8968,WBGene00167457,,NA
21ur-8999,WBGene00167458,,NA
21ur-7528,WBGene00167459,,NA
21ur-5552,WBGene00167460,,NA
21ur-12083,WBGene00167461,,NA
21ur-7106,WBGene00167462,,NA
21ur-11432,WBGene00167463,,NA
21ur-5846,WBGene00167464,,NA
21ur-13657,WBGene00167465,,NA
21ur-6036,WBGene00167466,,NA
21ur-7634,WBGene00167467,,NA
21ur-13812,WBGene00167468,,NA
21ur-5985,WBGene00167469,,NA
21ur-12073,WBGene00167470,,NA
21ur-5777,WBGene00167471,,NA
21ur-11211,WBGene00167472,,NA
21ur-12534,WBGene00167473,,NA
21ur-8010,WBGene00167474,,NA
21ur-10768,WBGene00167475,,NA
21ur-13905,WBGene00167476,,NA
21ur-15066,WBGene00167477,,NA
21ur-13673,WBGene00167478,,NA
21ur-8598,WBGene00167479,,NA
21ur-8567,WBGene00167480,,NA
21ur-6166,WBGene00167481,,NA
21ur-13589,WBGene00167482,,NA
21ur-5879,WBGene00167483,,NA
21ur-7132,WBGene00167484,,NA
21ur-7082,WBGene00167485,,NA
21ur-14258,WBGene00167487,,NA
21ur-11108,WBGene00167488,,NA
21ur-10602,WBGene00167489,,NA
21ur-7389,WBGene00167490,,NA
21ur-12270,WBGene00167491,,NA
21ur-9040,WBGene00167492,,NA
21ur-7022,WBGene00167493,,NA
21ur-6024,WBGene00167494,,NA
21ur-7321,WBGene00167495,,NA
21ur-9386,WBGene00167496,,NA
21ur-7820,WBGene00167497,,NA
21ur-6210,WBGene00167498,,NA
21ur-6186,WBGene00167499,,NA
21ur-11443,WBGene00167500,,NA
21ur-5590,WBGene00167501,,NA
21ur-7530,WBGene00167502,,NA
21ur-14558,WBGene00167503,,NA
21ur-6212,WBGene00167504,,NA
21ur-14481,WBGene00167505,,NA
21ur-12752,WBGene00167506,,NA
21ur-13220,WBGene00167507,,NA
21ur-7648,WBGene00167508,,NA
21ur-8975,WBGene00167509,,NA
21ur-12161,WBGene00167510,,NA
21ur-14579,WBGene00167511,,NA
21ur-5898,WBGene00167512,,NA
21ur-12653,WBGene00167513,,NA
21ur-12129,WBGene00167514,,NA
21ur-10558,WBGene00167515,,NA
21ur-10277,WBGene00167516,,NA
21ur-9899,WBGene00167517,,NA
21ur-6422,WBGene00167518,,NA
21ur-11143,WBGene00167519,,NA
21ur-7473,WBGene00167520,,NA
21ur-12525,WBGene00167521,,NA
21ur-6609,WBGene00167522,,NA
21ur-15342,WBGene00167523,,NA
21ur-13963,WBGene00167524,,NA
21ur-12667,WBGene00167525,,NA
21ur-9780,WBGene00167526,,NA
21ur-11241,WBGene00167527,,NA
21ur-6935,WBGene00167528,,NA
21ur-8693,WBGene00167529,,NA
21ur-10760,WBGene00167530,,NA
21ur-5540,WBGene00167531,,NA
21ur-13796,WBGene00167532,,NA
21ur-9832,WBGene00167533,,NA
21ur-8191,WBGene00167534,,NA
21ur-6209,WBGene00167535,,NA
21ur-11931,WBGene00167536,,NA
21ur-10704,WBGene00167537,,NA
21ur-15193,WBGene00167538,,NA
21ur-15022,WBGene00167539,,NA
21ur-11907,WBGene00167540,,NA
21ur-6838,WBGene00167541,,NA
21ur-14015,WBGene00167542,,NA
21ur-15605,WBGene00167543,,NA
21ur-12587,WBGene00167544,,NA
21ur-14400,WBGene00167545,,NA
21ur-12805,WBGene00167546,,NA
21ur-13599,WBGene00167547,,NA
21ur-12957,WBGene00167548,,NA
21ur-14441,WBGene00167549,,NA
21ur-14508,WBGene00167550,,NA
21ur-10580,WBGene00167551,,NA
21ur-9676,WBGene00167552,,NA
21ur-9801,WBGene00167553,,NA
21ur-13354,WBGene00167554,,NA
21ur-6463,WBGene00167555,,NA
21ur-8107,WBGene00167556,,NA
21ur-12116,WBGene00167557,,NA
21ur-6197,WBGene00167558,,NA
21ur-9250,WBGene00167559,,NA
21ur-12817,WBGene00167560,,NA
21ur-12313,WBGene00167561,,NA
21ur-15634,WBGene00167562,,NA
21ur-11985,WBGene00167563,,NA
21ur-6693,WBGene00167564,,NA
21ur-5912,WBGene00167565,,NA
21ur-15270,WBGene00167566,,NA
21ur-13821,WBGene00167567,,NA
21ur-8967,WBGene00167568,,NA
21ur-10298,WBGene00167569,,NA
21ur-8900,WBGene00167570,,NA
21ur-14026,WBGene00167571,,NA
21ur-8608,WBGene00167572,,NA
21ur-6159,WBGene00167573,,NA
21ur-5652,WBGene00167574,,NA
21ur-7810,WBGene00167575,,NA
21ur-15297,WBGene00167576,,NA
21ur-8378,WBGene00167577,,NA
21ur-10021,WBGene00167578,,NA
21ur-12921,WBGene00167579,,NA
21ur-7953,WBGene00167580,,NA
21ur-6195,WBGene00167581,,NA
21ur-6675,WBGene00167582,,NA
21ur-14165,WBGene00167583,,NA
21ur-9713,WBGene00167584,,NA
21ur-15456,WBGene00167585,,NA
21ur-6120,WBGene00167586,,NA
21ur-14231,WBGene00167587,,NA
21ur-11970,WBGene00167588,,NA
21ur-8072,WBGene00167589,,NA
21ur-9745,WBGene00167590,,NA
21ur-6387,WBGene00167591,,NA
21ur-6125,WBGene00167592,,NA
21ur-11562,WBGene00167593,,NA
21ur-8905,WBGene00167594,,NA
21ur-7095,WBGene00167595,,NA
21ur-12167,WBGene00167596,,NA
21ur-14846,WBGene00167597,,NA
21ur-6643,WBGene00167598,,NA
21ur-8601,WBGene00167599,,NA
21ur-12124,WBGene00167600,,NA
21ur-9375,WBGene00167601,,NA
21ur-14233,WBGene00167602,,NA
21ur-5458,WBGene00167603,,NA
21ur-7513,WBGene00167604,,NA
21ur-14933,WBGene00167605,,NA
21ur-14074,WBGene00167606,,NA
21ur-6071,WBGene00167607,,NA
21ur-7152,WBGene00167608,,NA
21ur-14056,WBGene00167609,,NA
21ur-7557,WBGene00167610,,NA
21ur-7683,WBGene00167611,,NA
21ur-14633,WBGene00167612,,NA
21ur-9641,WBGene00167613,,NA
21ur-7838,WBGene00167614,,NA
21ur-14648,WBGene00167615,,NA
21ur-11564,WBGene00167616,,NA
21ur-11749,WBGene00167617,,NA
21ur-6456,WBGene00167618,,NA
21ur-12750,WBGene00167619,,NA
21ur-6995,WBGene00167620,,NA
21ur-5491,WBGene00167621,,NA
21ur-9363,WBGene00167622,,NA
21ur-8474,WBGene00167623,,NA
21ur-11148,WBGene00167624,,NA
21ur-13823,WBGene00167625,,NA
21ur-12285,WBGene00167626,,NA
21ur-11172,WBGene00167627,,NA
21ur-7509,WBGene00167628,,NA
21ur-14754,WBGene00167629,,NA
21ur-13601,WBGene00167630,,NA
21ur-12759,WBGene00167631,,NA
21ur-8722,WBGene00167632,,NA
21ur-7535,WBGene00167633,,NA
21ur-12045,WBGene00167634,,NA
21ur-14399,WBGene00167635,,NA
21ur-5663,WBGene00167636,,NA
21ur-13977,WBGene00167637,,NA
21ur-6977,WBGene00167638,,NA
21ur-8938,WBGene00167639,,NA
21ur-10765,WBGene00167640,,NA
21ur-9561,WBGene00167641,,NA
21ur-6270,WBGene00167642,,NA
21ur-14988,WBGene00167643,,NA
21ur-7347,WBGene00167644,,NA
21ur-14921,WBGene00167645,,NA
21ur-15179,WBGene00167646,,NA
21ur-14899,WBGene00167647,,NA
21ur-13425,WBGene00167648,,NA
21ur-7181,WBGene00167649,,NA
21ur-5947,WBGene00167650,,NA
21ur-6440,WBGene00167651,,NA
21ur-14981,WBGene00167652,,NA
21ur-12448,WBGene00167653,,NA
21ur-11463,WBGene00167654,,NA
21ur-9316,WBGene00167655,,NA
21ur-14746,WBGene00167656,,NA
21ur-11289,WBGene00167657,,NA
21ur-10748,WBGene00167658,,NA
21ur-8776,WBGene00167659,,NA
21ur-12606,WBGene00167660,,NA
21ur-6930,WBGene00167661,,NA
21ur-8995,WBGene00167662,,NA
21ur-14562,WBGene00167663,,NA
21ur-7024,WBGene00167664,,NA
21ur-6004,WBGene00167665,,NA
21ur-14246,WBGene00167666,,NA
21ur-11558,WBGene00167667,,NA
21ur-7637,WBGene00167668,,NA
21ur-6538,WBGene00167669,,NA
21ur-7376,WBGene00167670,,NA
21ur-12337,WBGene00167671,,NA
21ur-10103,WBGene00167672,,NA
21ur-6806,WBGene00167673,,NA
21ur-7493,WBGene00167674,,NA
21ur-13091,WBGene00167675,,NA
21ur-7159,WBGene00167676,,NA
21ur-5792,WBGene00167677,,NA
21ur-12710,WBGene00167678,,NA
21ur-9922,WBGene00167679,,NA
21ur-8804,WBGene00167680,,NA
21ur-14431,WBGene00167681,,NA
21ur-13287,WBGene00167682,,NA
21ur-12744,WBGene00167683,,NA
21ur-11072,WBGene00167684,,NA
21ur-9174,WBGene00167685,,NA
21ur-8667,WBGene00167686,,NA
21ur-7843,WBGene00167687,,NA
21ur-7817,WBGene00167688,,NA
21ur-14772,WBGene00167689,,NA
21ur-6332,WBGene00167690,,NA
21ur-6943,WBGene00167691,,NA
21ur-8164,WBGene00167692,,NA
21ur-5479,WBGene00167693,,NA
21ur-12277,WBGene00167694,,NA
21ur-6506,WBGene00167695,,NA
21ur-8084,WBGene00167696,,NA
21ur-9774,WBGene00167697,,NA
21ur-12496,WBGene00167698,,NA
21ur-5779,WBGene00167699,,NA
21ur-14596,WBGene00167700,,NA
21ur-13081,WBGene00167701,,NA
21ur-7111,WBGene00167702,,NA
21ur-11012,WBGene00167703,,NA
21ur-12749,WBGene00167704,,NA
21ur-13530,WBGene00167705,,NA
21ur-7435,WBGene00167706,,NA
