gene_name,ensembl,description,entrezgene
,ENSMFAG00000040971,von Willebrand factor D and EGF domains [Source:NCBI gene;Acc:102126634],102126634
,ENSMFAG00000039031,,NA
KAT7,ENSMFAG00000036338,lysine acetyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:17016],101867124
ATP6V1G1,ENSMFAG00000037281,ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864],102146711
R3HCC1L,ENSMFAG00000036084,R3H domain and coiled-coil containing 1 like [Source:NCBI gene;Acc:101865562],101865562
DNAJC18,ENSMFAG00000033878,DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429],102139906
APBA2,ENSMFAG00000040758,amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579],102138165
ATG4C,ENSMFAG00000038279,autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040],101925212
PIGH,ENSMFAG00000034082,phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964],102115418
ZSCAN20,ENSMFAG00000042799,zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093],102134996
CA12,ENSMFAG00000040970,carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371],102128063
FAM151A,ENSMFAG00000035370,family with sequence similarity 151 member A [Source:HGNC Symbol;Acc:HGNC:25032],102117294
CACNG1,ENSMFAG00000040283,calcium voltage-gated channel auxiliary subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:1405],102138932
BCL10,ENSMFAG00000040544,B cell CLL/lymphoma 10 [Source:HGNC Symbol;Acc:HGNC:989],102136121
UBE2Q1,ENSMFAG00000039030,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698],101925102
SIAH3,ENSMFAG00000000091,siah E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30553],102131190
TCTE3,ENSMFAG00000000092,t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695],107129385
,ENSMFAG00000037523,,NA
,ENSMFAG00000033623,NADH:ubiquinone oxidoreductase core subunit S2 [Source:NCBI gene;Acc:101925833],101925833
NTN5,ENSMFAG00000036534,netrin 5 [Source:HGNC Symbol;Acc:HGNC:25208],NA
AKR7A3,ENSMFAG00000036083,aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390],102144847
IP6K1,ENSMFAG00000040757,inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360],101865360
,ENSMFAG00000033877,,NA
CCL25,ENSMFAG00000034081,C-C motif chemokine ligand 25 [Source:HGNC Symbol;Acc:HGNC:10624],102124553
,ENSMFAG00000042798,PRAME family member 22 [Source:NCBI gene;Acc:102137557],102137557
CUX2,ENSMFAG00000045750,cut like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19347],102117139
CDA,ENSMFAG00000000090,cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712],102126050
HINT3,ENSMFAG00000040969,histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468],102125210
EYA4,ENSMFAG00000037522,EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522],102143772
CDC42SE1,ENSMFAG00000036337,CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719],101866751
PLA2G2E,ENSMFAG00000035369,phospholipase A2 group IIE [Source:HGNC Symbol;Acc:HGNC:13414],102134757
,ENSMFAG00000037280,PRAME family member 5-like [Source:NCBI gene;Acc:102139296],102139296
LOXL4,ENSMFAG00000036533,lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171],102133620
GPBP1L1,ENSMFAG00000038278,GC-rich promoter binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28843],101865602
UBAP2L,ENSMFAG00000033622,ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877],102120793
ORC1,ENSMFAG00000040756,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487],102117781
C12orf45,ENSMFAG00000039029,chromosome 12 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28628],101866480
ARMC7,ENSMFAG00000033876,armadillo repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:26168],102145230
CLCA1,ENSMFAG00000042797,chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015],102128620
CPM,ENSMFAG00000040543,carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311],102138123
DDX27,ENSMFAG00000045749,DEAD-box helicase 27 [Source:HGNC Symbol;Acc:HGNC:15837],NA
,ENSMFAG00000034080,chymotrypsin-like elastase family member 2A [Source:NCBI gene;Acc:102127568],102127568
LCN10,ENSMFAG00000000089,lipocalin 10 [Source:HGNC Symbol;Acc:HGNC:20892],NA
PATZ1,ENSMFAG00000040968,POZ/BTB and AT hook containing zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13071],102134784
,ENSMFAG00000040282,,NA
DDAH1,ENSMFAG00000037521,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715],102134245
SMCR8,ENSMFAG00000036336,"Smith-Magenis syndrome chromosome region, candidate 8 [Source:HGNC Symbol;Acc:HGNC:17921]",102121961
,ENSMFAG00000038277,,NA
EFHC1,ENSMFAG00000036082,EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406],101926112
SYNPO,ENSMFAG00000033621,synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672],102134849
SCD,ENSMFAG00000040755,stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571],102120948
IL10RB,ENSMFAG00000039028,interleukin 10 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:5965],102139461
SLC22A5,ENSMFAG00000033875,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969],102122321
,ENSMFAG00000042796,,NA
SMAGP,ENSMFAG00000045748,small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918],102136717
HSF5,ENSMFAG00000034079,heat shock transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:26862],102133994
,ENSMFAG00000040967,,NA
PHF8,ENSMFAG00000036532,PHD finger protein 8 [Source:HGNC Symbol;Acc:HGNC:20672],102128432
RAB3B,ENSMFAG00000040281,"RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]",102122066
ZFPM1,ENSMFAG00000036335,"zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]",102123011
C8B,ENSMFAG00000037279,complement C8 beta chain [Source:HGNC Symbol;Acc:HGNC:1353],102133338
SLC28A1,ENSMFAG00000039027,solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001],101926164
FOXP4,ENSMFAG00000033620,forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842],102127752
PDGFD,ENSMFAG00000035368,platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620],101925936
,ENSMFAG00000000087,,NA
MED31,ENSMFAG00000000088,mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260],102129635
CHST11,ENSMFAG00000040754,carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422],102145281
HDAC2,ENSMFAG00000040542,histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853],102140882
PIGU,ENSMFAG00000042795,phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791],102126360
BRD2,ENSMFAG00000037520,bromodomain containing 2 [Source:NCBI gene;Acc:101865351],101865351
RAX,ENSMFAG00000036531,retina and anterior neural fold homeobox [Source:HGNC Symbol;Acc:HGNC:18662],102123742
STRADB,ENSMFAG00000040280,STE20-related kinase adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205],101925290
ATP6V1D,ENSMFAG00000036334,ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527],101925234
NUDT21,ENSMFAG00000038276,nudix hydrolase 21 [Source:NCBI gene;Acc:101866671],101866671
GSTZ1,ENSMFAG00000036081,glutathione S-transferase zeta 1 [Source:NCBI gene;Acc:102135730],102135730
PTCHD4,ENSMFAG00000035367,patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345],102133142
COA1,ENSMFAG00000039026,cytochrome c oxidase assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:21868],102137336
MIER3,ENSMFAG00000042794,MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678],101925174
LEPROT,ENSMFAG00000033874,leptin receptor overlapping transcript [Source:HGNC Symbol;Acc:HGNC:29477],107126434
PYROXD2,ENSMFAG00000034078,pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517],102134283
RPL5,ENSMFAG00000033619,ribosomal protein L5 [Source:NCBI gene;Acc:101866097],101866097
ZKSCAN5,ENSMFAG00000037519,zinc finger with KRAB and SCAN domains 5 [Source:HGNC Symbol;Acc:HGNC:12867],102128907
CENPK,ENSMFAG00000037278,centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479],102128321
IL18,ENSMFAG00000040966,interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986],102135101
NRG4,ENSMFAG00000036333,neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862],102119641
F5,ENSMFAG00000045747,coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542],102141482
TDG,ENSMFAG00000000086,thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700],101866862
ZBTB44,ENSMFAG00000038275,zinc finger and BTB domain containing 44 [Source:HGNC Symbol;Acc:HGNC:25001],102147188
TGFB1,ENSMFAG00000040753,transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766],102129546
,ENSMFAG00000040541,,NA
TNFSF13,ENSMFAG00000039025,TNF superfamily member 13 [Source:HGNC Symbol;Acc:HGNC:11928],102126587
,ENSMFAG00000035366,,NA
SLC4A9,ENSMFAG00000033873,solute carrier family 4 member 9 [Source:HGNC Symbol;Acc:HGNC:11035],102120397
MINOS1,ENSMFAG00000037518,mitochondrial inner membrane organizing system 1 [Source:HGNC Symbol;Acc:HGNC:32068],102138687
,ENSMFAG00000036530,,NA
PTPN9,ENSMFAG00000040965,"protein tyrosine phosphatase, non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661]",102143032
DTYMK,ENSMFAG00000040279,deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061],102116393
RFFL,ENSMFAG00000036080,ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821],101866888
,ENSMFAG00000000085,insulin like growth factor binding protein 6 [Source:NCBI gene;Acc:102135537],102135537
INSL3,ENSMFAG00000038274,insulin like 3 [Source:HGNC Symbol;Acc:HGNC:6086],102135271
ICAM3,ENSMFAG00000039024,intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346],102141539
,ENSMFAG00000035365,,NA
EPSTI1,ENSMFAG00000040540,epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465],102139838
LMO4,ENSMFAG00000034077,LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644],102120424
BRMS1,ENSMFAG00000033618,"BRMS1, transcriptional repressor and anoikis regulator [Source:NCBI gene;Acc:101865911]",101865911
IER5L,ENSMFAG00000037277,immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679],102138667
ZWILCH,ENSMFAG00000036529,zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468],101866455
ALDH1L2,ENSMFAG00000040964,aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777],102115759
STIP1,ENSMFAG00000045746,stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387],102135458
,ENSMFAG00000036332,apolipoprotein L1 [Source:NCBI gene;Acc:102119052],102119052
MRPL44,ENSMFAG00000042793,mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650],102142748
SAPCD1,ENSMFAG00000000084,suppressor APC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13938],102116006
LAMTOR1,ENSMFAG00000040752,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:NCBI gene;Acc:101925196]",101925196
VGLL2,ENSMFAG00000039023,vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232],102123002
STX3,ENSMFAG00000033872,syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438],101866750
MICALL1,ENSMFAG00000040539,MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804],101926443
TUFT1,ENSMFAG00000034076,tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422],102124368
MCRIP2,ENSMFAG00000037517,MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142],102121476
ZNF641,ENSMFAG00000042792,zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834],102143243
,ENSMFAG00000040963,apelin [Source:NCBI gene;Acc:102144427],102144427
,ENSMFAG00000040278,,NA
PIK3IP1,ENSMFAG00000036079,phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942],102137058
TNFRSF4,ENSMFAG00000036331,TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918],102145978
SH3D21,ENSMFAG00000036528,SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236],101867365
ZG16,ENSMFAG00000000083,zymogen granule protein 16 [Source:HGNC Symbol;Acc:HGNC:30961],102123774
TSNAXIP1,ENSMFAG00000035364,translin associated factor X interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18586],102117001
CCND3,ENSMFAG00000039022,cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585],101865999
STMP1,ENSMFAG00000034075,short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909],102147267
,ENSMFAG00000033617,plasminogen [Source:NCBI gene;Acc:102145643],102145643
,ENSMFAG00000037516,,NA
CAPRIN1,ENSMFAG00000038273,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743],102115155
GTPBP8,ENSMFAG00000045745,GTP binding protein 8 (putative) [Source:HGNC Symbol;Acc:HGNC:25007],102139317
CCNT2,ENSMFAG00000042791,cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600],102125981
DCUN1D5,ENSMFAG00000033871,defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409],102144465
DECR2,ENSMFAG00000040962,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]",102145768
LASP1,ENSMFAG00000040277,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],102127050
MAPK8IP3,ENSMFAG00000037276,mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884],102122008
ROBO2,ENSMFAG00000000082,roundabout guidance receptor 2 [Source:HGNC Symbol;Acc:HGNC:10250],102136429
XPNPEP3,ENSMFAG00000040751,X-prolyl aminopeptidase 3 [Source:NCBI gene;Acc:101864920],101864920
TMED5,ENSMFAG00000039021,transmembrane p24 trafficking protein 5 [Source:HGNC Symbol;Acc:HGNC:24251],102143968
TP53I11,ENSMFAG00000035363,tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842],102131912
SEC16B,ENSMFAG00000040538,"SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]",102140809
DIO1,ENSMFAG00000034074,iodothyronine deiodinase 1 [Source:HGNC Symbol;Acc:HGNC:2883],102128623
TIMM44,ENSMFAG00000037515,"Macaca fascicularis translocase of inner mitochondrial membrane 44 (TIMM44), mRNA. [Source:RefSeq mRNA;Acc:NM_001319610]",102126617
FUK,ENSMFAG00000036078,fucokinase [Source:HGNC Symbol;Acc:HGNC:29500],102127748
WSCD2,ENSMFAG00000042790,WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117],102136859
IK,ENSMFAG00000040961,"Macaca fascicularis IK cytokine (IK), mRNA. [Source:RefSeq mRNA;Acc:NM_001319450]",102130643
ARHGEF17,ENSMFAG00000036527,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],101925954
S100PBP,ENSMFAG00000040750,S100P binding protein [Source:HGNC Symbol;Acc:HGNC:25768],102146966
L3MBTL3,ENSMFAG00000036330,"L3MBTL3, histone methyl-lysine binding protein [Source:HGNC Symbol;Acc:HGNC:23035]",102119966
,ENSMFAG00000039020,zinc finger protein 607 [Source:NCBI gene;Acc:102134902],102134902
PEX10,ENSMFAG00000035362,peroxisomal biogenesis factor 10 [Source:NCBI gene;Acc:102145113],102145113
USH1G,ENSMFAG00000033616,USH1 protein network component sans [Source:HGNC Symbol;Acc:HGNC:16356],102137689
CASKIN1,ENSMFAG00000045744,CASK interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20879],102133919
ARF1,ENSMFAG00000034073,ADP ribosylation factor 1 [Source:NCBI gene;Acc:101926228],101926228
CAPS2,ENSMFAG00000038272,calcyphosine 2 [Source:HGNC Symbol;Acc:HGNC:16471],102133138
,ENSMFAG00000040276,eukaryotic translation elongation factor 2 [Source:NCBI gene;Acc:101925103],101925103
,ENSMFAG00000033870,,NA
CLEC20A,ENSMFAG00000040960,C-type lectin domain containing 20A [Source:HGNC Symbol;Acc:HGNC:34521],NA
KCNK2,ENSMFAG00000037275,potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277],102146456
PSMA5,ENSMFAG00000000081,proteasome subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534],101925588
BTBD9,ENSMFAG00000042789,BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228],102120597
HPS1,ENSMFAG00000036329,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]",102135630
ADIPOR2,ENSMFAG00000035361,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041],102130588
AK9,ENSMFAG00000039019,adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814],107129400
NTN4,ENSMFAG00000040537,netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658],102145041
FOXO3,ENSMFAG00000033615,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821],101925779
,ENSMFAG00000037514,S100 calcium binding protein A11 [Source:NCBI gene;Acc:102142547],102142547
,ENSMFAG00000036077,,NA
,ENSMFAG00000034072,,NA
,ENSMFAG00000040959,gap junction protein alpha 8 [Source:NCBI gene;Acc:102126310],102126310
,ENSMFAG00000033869,,NA
ZSCAN26,ENSMFAG00000045743,zinc finger and SCAN domain containing 26 [Source:HGNC Symbol;Acc:HGNC:12978],102144785
CACNA1S,ENSMFAG00000037274,calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397],102131553
GVQW3,ENSMFAG00000042788,GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239],NA
,ENSMFAG00000040749,,NA
,ENSMFAG00000036526,,NA
ZAN,ENSMFAG00000039018,zonadhesin (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:12857],102138222
NNMT,ENSMFAG00000036328,nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861],102127301
TNFAIP2,ENSMFAG00000040536,TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895],102115296
FRMPD4,ENSMFAG00000035360,FERM and PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29007],102136464
MTNR1B,ENSMFAG00000038271,melatonin receptor 1B [Source:NCBI gene;Acc:102120916],102120916
,ENSMFAG00000037513,PRAME family member 20-like [Source:NCBI gene;Acc:102142315],102142315
ZRANB3,ENSMFAG00000034071,zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249],102131641
DMXL1,ENSMFAG00000040275,Dmx like 1 [Source:HGNC Symbol;Acc:HGNC:2937],102119759
FAM57A,ENSMFAG00000000080,family with sequence similarity 57 member A [Source:HGNC Symbol;Acc:HGNC:29646],102132448
CYB561D1,ENSMFAG00000040958,cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804],102121552
,ENSMFAG00000045742,COMM domain containing 6 [Source:NCBI gene;Acc:102116580],102116580
ERMARD,ENSMFAG00000040535,ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056],102115218
,ENSMFAG00000040748,,NA
TM6SF1,ENSMFAG00000036327,transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860],101926869
CCNE2,ENSMFAG00000036525,cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590],102138564
NIT1,ENSMFAG00000037273,nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828],102125536
,ENSMFAG00000036076,"RAB42, member RAS oncogene family [Source:NCBI gene;Acc:102133603]",102133603
TMEM198,ENSMFAG00000037512,transmembrane protein 198 [Source:NCBI gene;Acc:101925395],101925395
MEF2B,ENSMFAG00000000079,myocyte enhancer factor 2B [Source:HGNC Symbol;Acc:HGNC:6995],102142055
CARMIL3,ENSMFAG00000040957,capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272],102129867
PIK3R3,ENSMFAG00000033868,phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981],102137291
BICD1,ENSMFAG00000035359,BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049],102119076
HJV,ENSMFAG00000045741,hemojuvelin BMP co-receptor [Source:HGNC Symbol;Acc:HGNC:4887],102138915
,ENSMFAG00000040534,,NA
WISP1,ENSMFAG00000033614,WNT1 inducible signaling pathway protein 1 [Source:HGNC Symbol;Acc:HGNC:12769],102125044
LCP1,ENSMFAG00000036326,lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528],101865267
,ENSMFAG00000037511,tripartite motif containing 68 [Source:NCBI gene;Acc:102126798],102126798
REEP1,ENSMFAG00000038270,receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786],102133951
EFNB3,ENSMFAG00000034070,ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228],102137415
TMEM269,ENSMFAG00000040274,transmembrane protein 269 [Source:HGNC Symbol;Acc:HGNC:52381],102116188
ANO4,ENSMFAG00000036524,anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837],102114977
LHPP,ENSMFAG00000039017,phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:HGNC Symbol;Acc:HGNC:30042],102143999
USP15,ENSMFAG00000000078,ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613],101865179
,ENSMFAG00000042787,olfactory receptor 51T1 [Source:NCBI gene;Acc:102121398],102121398
,ENSMFAG00000040956,,NA
,ENSMFAG00000033867,,NA
,ENSMFAG00000040533,inducible T cell costimulator ligand [Source:NCBI gene;Acc:102132485],102132485
CCDC82,ENSMFAG00000036325,coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282],102122046
,ENSMFAG00000033613,,NA
,ENSMFAG00000036075,neuroblastoma breakpoint family member 6-like protein [Source:NCBI gene;Acc:102146482],102146482
CCDC148,ENSMFAG00000038269,coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191],102136068
MEIS3,ENSMFAG00000034069,Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537],102140624
,ENSMFAG00000040747,melanoma-associated antigen D4 [Source:NCBI gene;Acc:102139876],102139876
MTMR4,ENSMFAG00000036523,myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452],102134403
,ENSMFAG00000039016,,NA
FAM185A,ENSMFAG00000042786,family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412],102122267
COP1,ENSMFAG00000035358,"COP1, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]",102135100
,ENSMFAG00000040955,,NA
NUDT5,ENSMFAG00000045740,nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052],102118162
,ENSMFAG00000033612,tripartite motif-containing protein 49D [Source:NCBI gene;Acc:102116544],102116544
,ENSMFAG00000037272,nuclear transcription factor Y subunit beta [Source:NCBI gene;Acc:102141952],102141952
POPDC3,ENSMFAG00000040532,popeye domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17649],102130603
SLC12A8,ENSMFAG00000036324,solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595],102121846
MILR1,ENSMFAG00000037510,mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570],102119920
SNX1,ENSMFAG00000040273,sorting nexin 1 [Source:NCBI gene;Acc:102136250],102136250
MAP2K1,ENSMFAG00000036522,mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840],102141214
TBC1D15,ENSMFAG00000000077,TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694],101865877
,ENSMFAG00000040746,protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:NCBI gene;Acc:101926581],101926581
NHLRC2,ENSMFAG00000038268,NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731],102129533
PDE6H,ENSMFAG00000039015,phosphodiesterase 6H [Source:HGNC Symbol;Acc:HGNC:8790],102138604
SH3PXD2B,ENSMFAG00000040954,SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242],102115273
DGKE,ENSMFAG00000042785,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852],101866529
TEX2,ENSMFAG00000033866,testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884],101926499
ANKRD28,ENSMFAG00000045739,ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024],102128642
AP5M1,ENSMFAG00000036074,adaptor related protein complex 5 subunit mu 1 [Source:NCBI gene;Acc:101926437],101926437
NID2,ENSMFAG00000036323,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389],102120543
ABHD2,ENSMFAG00000034068,abhydrolase domain containing 2 [Source:NCBI gene;Acc:101867085],101867085
WNT9B,ENSMFAG00000040531,Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779],102130297
NDUFA12,ENSMFAG00000037509,NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987],102138616
CD247,ENSMFAG00000000076,CD247 molecule [Source:NCBI gene;Acc:102118501],102118501
PLAA,ENSMFAG00000039014,phospholipase A2 activating protein [Source:NCBI gene;Acc:101867031],101867031
GPR153,ENSMFAG00000038267,G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618],102142416
,ENSMFAG00000035357,,NA
C12orf73,ENSMFAG00000042784,chromosome 12 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:34450],102139750
CD101,ENSMFAG00000033865,CD101 molecule [Source:HGNC Symbol;Acc:HGNC:5949],102119774
TBC1D25,ENSMFAG00000045738,TBC1 domain family member 25 [Source:HGNC Symbol;Acc:HGNC:8092],102130348
ITGAD,ENSMFAG00000036073,integrin subunit alpha D [Source:HGNC Symbol;Acc:HGNC:6146],102115104
C11orf80,ENSMFAG00000033611,chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197],102117389
